1338,44855.08558326162,8775245.57297535,8775134.8724089,391.2684641478747,27,temp_252,8766832.877701217
1338,16006.414817347737,8776936.413638469,8777406.4404496,1096.7067300456745,32,temp_1419,8766832.877701217
1338,1.0,8779055.390913658,0.0,8779055.390913658,37,temp_1424,8766832.877701217
1338,nan,0.0,0.0,0.0,38,temp_1425,8766832.877701217
1338,1.0,0.0,8779997.342139784,8779997.342139784,39,temp_1426,8766832.877701217
1345,44855.08558326162,8775245.57297535,8775134.8724089,391.2684641478747,32,temp_252,8766832.877701217
1345,16006.414817347737,8776936.413638469,8777406.4404496,1096.7067300456745,38,temp_1419,8766832.877701217
1345,1.0,8777670.372734832,0.0,8777670.372734832,41,temp_1539,8766832.877701217
1345,1.0,0.0,8779055.390913658,8779055.390913658,42,temp_1540,8766832.877701217
1345,1.0,8779055.390913658,0.0,8779055.390913658,44,temp_1424,8766832.877701217
1345,nan,0.0,0.0,0.0,45,temp_1425,8766832.877701217
1345,1.0,0.0,8779997.342139784,8779997.342139784,46,temp_1426,8766832.877701217
1346,1.0,8773115.325607073,0.0,8773115.325607073,21,temp_1553,8766832.877701217
1346,1.0,0.0,8773503.066965366,8773503.066965366,22,temp_1554,8766832.877701217
1347,59632.83293490294,8773115.325607073,8773409.086040655,294.2426771976784,19,temp_1554,8766832.877701217
1348,22712.067304939446,8771854.45907192,8771339.55848037,772.4173137571222,15,temp_1569,8766832.877701217
1348,1.0,8770510.339336183,0.0,8770510.339336183,33,temp_1237,8766832.877701217
1348,1.0,0.0,8769143.396485144,8769143.396485144,34,temp_1579,8766832.877701217
1349,1.0,8777066.372003555,0.0,8777066.372003555,40,temp_1610,8766832.877701217
1349,1.0,0.0,8777907.417855944,8777907.417855944,41,temp_1540,8766832.877701217
1349,11493.060871628133,8777907.417855944,8779402.408436831,1527.6443779772278,43,temp_1612,8766832.877701217
1350,1.0,8777066.372003555,0.0,8777066.372003555,44,temp_1610,8766832.877701217
1350,1.0,0.0,8777907.417855944,8777907.417855944,45,temp_1540,8766832.877701217
1350,11493.060871628133,8777907.417855944,8779402.408436831,1527.6443779772278,47,temp_1612,8766832.877701217
1354,17120.37322122251,8768021.458126271,8768810.848025063,1024.3253508289515,9,temp_1715,8766832.877701217
1357,44855.08558326162,8775245.57297535,8775134.8724089,391.2684641478747,39,temp_252,8766832.877701217
1358,44855.08558326162,8775245.57297535,8775134.8724089,391.2684641478747,33,temp_252,8766832.877701217
1364,22252.00148433297,8776316.571235342,8776955.312613964,788.8401363000128,33,temp_1831,8766832.877701217
1364,33604.9162343186,8777066.372003555,8777566.281834736,522.3828719415417,36,temp_1610,8766832.877701217
1364,14454.786366573544,8778725.655429445,8779925.990366522,1214.7292391951264,42,temp_1426,8766832.877701217
1365,59685.14999656935,8774386.785344463,8774150.057884702,294.01847602356435,35,temp_31,8766832.877701217
1365,27393.04295505409,8775703.696923295,8775468.24867239,640.7164028616049,58,temp_236,8766832.877701217
1366,11532.76391241099,8765105.10628508,8763641.18101229,1519.90853367195,46,temp_1876,8766832.877701217
1369,547.9241219739936,8759409.83977321,8747080.124018265,31950.573558837397,20,temp_8624,8766832.877701217
1369,10907.272648278486,8757253.22380742,8755746.102589494,1605.6258875275314,23,temp_8626,8766832.877701217
1390,26939.252681566355,8765160.35987502,8764541.392649578,650.7122509942378,4,temp_2251,8766832.877701217
1390,8363.42293623581,8750708.93912939,8751923.86137644,2092.7594997824394,38,temp_2262,8766832.877701217
1392,11718.74029043541,8760445.799129022,8759514.304845378,1495.0378342520166,38,temp_2309,8766832.877701217
1392,10274.83838529043,8758274.152546853,8757756.958526148,1704.7500363751844,44,temp_2313,8766832.877701217
1392,1.0,8757774.167784419,0.0,8757774.167784419,47,temp_2316,8766832.877701217
1392,1.0,0.0,8757038.453174984,8757038.453174984,48,temp_2317,8766832.877701217
1395,7269.044386518541,8772941.398198444,8774018.112166816,2413.929338897497,8,temp_1146,8766832.877701217
1397,1.0,8759876.586270668,0.0,8759876.586270668,31,temp_2356,8766832.877701217
1397,1.0,0.0,8759101.270110805,8759101.270110805,32,temp_2357,8766832.877701217
1397,18219.709478986304,8758956.8661893,8759380.956949795,961.504783780656,36,temp_2360,8766832.877701217
1399,1.0,8760249.609471869,0.0,8760249.609471869,43,temp_2378,8766832.877701217
1399,1.0,0.0,8759101.270110805,8759101.270110805,44,temp_2357,8766832.877701217
1399,18219.709478986304,8758956.8661893,8759380.956949795,961.504783780656,48,temp_2360,8766832.877701217
1401,nan,0.0,0.0,0.0,1,temp_2384,8766832.877701217
1401,1.0,0.0,8773758.522187548,8773758.522187548,2,temp_2385,8766832.877701217
1401,30809.07461865508,8757574.522843057,8757038.453174984,568.4887713379369,59,temp_2317,8766832.877701217
1405,17665.51667848261,8765365.86259532,8765853.606809422,992.3977763276265,54,temp_2408,8766832.877701217
1406,8254.965235283746,8756269.532993142,8755483.306970721,2121.3599743720706,4,temp_2414,8766832.877701217
1406,13472.504785851283,8752540.92225788,8751485.922300056,1299.2407219584381,15,temp_2425,8766832.877701217
1407,13472.504785851283,8752540.92225788,8751485.922300056,1299.2407219584381,13,temp_2425,8766832.877701217
1407,7147.917222183907,8743742.27318159,8741712.794906763,2446.23077248592,60,temp_2526,8766832.877701217
1412,1648.5186336771571,8756252.785305744,8764811.065475384,10628.36870196544,25,temp_2832,8766832.877701217
1412,15344.187405961748,8749033.962363001,8747894.100383762,1140.2968172787437,40,temp_2817,8766832.877701217
1413,1.0,8750188.683757607,0.0,8750188.683757607,37,temp_2677,8766832.877701217
1413,1.0,0.0,8742888.26890001,8742888.26890001,38,temp_2678,8766832.877701217
1413,11141.62300487568,8742888.26890001,8744352.396990536,1569.541588172384,40,temp_2680,8766832.877701217
1420,26939.252681566355,8765160.35987502,8764541.392649578,650.7122509942378,4,temp_2251,8766832.877701217
1420,5922.924400520952,8750414.180240098,8748026.908789743,2954.358338170037,29,temp_2749,8766832.877701217
1420,6548.026769956174,8743971.428542322,8743232.526569046,2670.6066681563693,39,temp_2756,8766832.877701217
1421,11225.512133956843,8747058.17972038,8747265.306634942,1558.4432387218671,15,temp_2776,8766832.877701217
1421,20816.744417536287,8748211.416396836,8749041.400996486,840.537428256717,19,temp_2779,8766832.877701217
1422,1.0,8747839.026484674,0.0,8747839.026484674,29,temp_2817,8766832.877701217
1422,1.0,0.0,8749041.400996486,8749041.400996486,30,temp_2818,8766832.877701217
1422,20565.21372708548,8758061.896465568,8758913.23482092,851.7769551899039,50,temp_2837,8766832.877701217
1422,16106.805078947129,8760249.609471869,8761086.316609247,1087.8219386278467,57,temp_2844,8766832.877701217
1427,619.8517332405239,8774090.825227588,8748036.346625624,28268.255507247286,42,temp_2892,8766832.877701217
1427,327088.20136851177,8748036.346625624,8748088.778317787,53.49054185305669,44,temp_2894,8766832.877701217
1431,600.407466643429,8742999.075229492,8769634.977115843,29167.915166427752,32,temp_2951,8766832.877701217
1432,599.6823028153426,8743018.223359691,8769634.977115843,29203.21830118793,32,temp_2951,8766832.877701217
1435,5559.765428996441,8740187.924291579,8737354.270960812,3143.575465270511,31,temp_3032,8766832.877701217
1436,5559.765428996441,8740187.924291579,8737354.270960812,3143.575465270511,11,temp_3032,8766832.877701217
1437,600.407466643429,8742999.075229492,8769634.977115843,29167.915166427752,32,temp_2951,8766832.877701217
1439,599.6823028153426,8743018.223359691,8769634.977115843,29203.21830118793,33,temp_2951,8766832.877701217
1442,8363.42293623581,8750708.93912939,8751923.86137644,2092.7594997824394,51,temp_2262,8766832.877701217
1443,1.0,8741365.720874803,0.0,8741365.720874803,30,temp_3100,8766832.877701217
1443,nan,0.0,0.0,0.0,31,temp_3101,8766832.877701217
1443,nan,0.0,0.0,0.0,32,temp_3102,8766832.877701217
1467,459.79539908339785,8769229.567274515,8751473.0492259,38105.4326585867,48,temp_2425,8766832.877701217
1468,17049.56534974605,8760891.286165707,8760434.548602754,1027.669942039281,36,temp_3564,8766832.877701217
1472,1764.3827430477827,8753828.985109767,8761876.127911316,9927.384056570727,1,temp_3331,8766832.877701217
1479,18056.24069984378,8769479.329305924,8769940.851555532,971.3771804677597,62,temp_3440,8766832.877701217
1484,9440.837222136912,8748964.76908569,8747999.947553907,1853.3276556884855,5,temp_3484,8766832.877701217
1488,15209.325279829243,8767077.989358332,8767426.606532257,1152.8785316430192,6,temp_3514,8766832.877701217
1488,59585.787957211134,8764289.50210666,8764541.63488647,294.1780538268735,30,temp_3533,8766832.877701217
1488,35631.78576238637,8764768.678705659,8764357.389266867,491.9519382179443,33,temp_3536,8766832.877701217
1488,12319.38944566397,8762559.780120194,8761166.610073335,1422.4508826093909,43,temp_3546,8766832.877701217
1488,48571.36939812271,8761848.440466851,8761611.495309608,360.77755585070537,48,temp_3551,8766832.877701217
1488,17049.56534974605,8760891.286165707,8760434.548602754,1027.669942039281,61,temp_3564,8766832.877701217
1488,21700.74417220867,8756202.438101932,8755403.711436188,806.9587849417892,73,temp_3574,8766832.877701217
1489,21816.008541499777,8766583.696172785,8767256.090483747,803.7143803506752,19,temp_3588,8766832.877701217
1489,8711.707700308725,8767021.224948343,8767822.322405482,2012.7906204580795,27,temp_3589,8766832.877701217
1492,22337.232417064773,8775486.477313,8774771.478813872,785.6952745282429,7,temp_3616,8766832.877701217
1493,17049.56534974605,8760891.286165707,8760434.548602754,1027.669942039281,27,temp_3564,8766832.877701217
1493,8254.965235283746,8756269.532993142,8755483.306970721,2121.3599743720706,53,temp_2414,8766832.877701217
1494,21299.135442468872,8769968.254796494,8770762.454649577,823.5419112116249,9,temp_1157,8766832.877701217
1497,8711.707700308725,8767021.224948343,8767822.322405482,2012.7906204580795,20,temp_3589,8766832.877701217
1498,65885.21655274402,8767021.224948343,8766991.751922322,266.12970092970573,16,temp_3589,8766832.877701217
1503,16571.917671236013,8767094.93848529,8766277.804448776,1058.0171281786452,23,temp_1375,8766832.877701217
1506,8545.323617370163,8744901.299814247,8742901.894573942,2046.4764094879401,47,temp_3646,8766832.877701217
1508,16571.917671236013,8767094.93848529,8766277.804448776,1058.0171281786452,17,temp_1375,8766832.877701217
1509,15799.865348304167,8769968.254796494,8771078.25038585,1110.2022782153053,6,temp_1157,8766832.877701217
1513,16018.075134234197,8774842.249023197,8775655.260517446,1095.66832234613,31,temp_236,8766832.877701217
1515,6612.516223957747,8747894.100383762,8750336.49682416,2646.2287583976345,37,temp_3690,8766832.877701217
1520,16639.93353727216,8773350.059058115,8774252.590064367,1054.5476404588524,7,temp_271,8766832.877701217
1520,1.0,8774252.590064367,0.0,8774252.590064367,9,temp_269,8766832.877701217
1520,1.0,0.0,8774094.885162221,8774094.885162221,10,temp_268,8766832.877701217
1523,24585.07487097191,8763707.157328533,8764239.830753949,712.9507264091387,24,temp_3935,8766832.877701217
1528,1.0,8758683.683639696,0.0,8758683.683639696,27,temp_710,8766832.877701217
1528,1.0,0.0,8763351.01372633,8763351.01372633,28,temp_709,8766832.877701217
1528,1547.8957484194827,8763351.01372633,8758836.896058233,11320.005192646873,30,temp_709,8766832.877701217
1528,1.0,8766434.492243055,0.0,8766434.492243055,54,temp_690,8766832.877701217
1528,nan,0.0,0.0,0.0,55,temp_689,8766832.877701217
1528,nan,0.0,0.0,0.0,56,temp_688,8766832.877701217
1528,nan,0.0,0.0,0.0,57,temp_687,8766832.877701217
1528,1.0,0.0,8765710.452655707,8765710.452655707,58,temp_686,8766832.877701217
1538,8134.414620740802,8757593.085906424,8759731.950984249,2153.4831765552867,8,temp_934,8766832.877701217
1545,6984.923439505369,8757176.55765717,8759684.267285781,2507.809996294446,8,temp_934,8766832.877701217
1548,7828.5884443299265,8756269.532993142,8755516.500505244,2236.902113072732,2,temp_3721,8766832.877701217
1548,8134.414620740802,8757593.085906424,8759731.950984249,2153.4831765552867,16,temp_934,8766832.877701217
1552,20812.414298612475,8770762.166452164,8769940.851555532,842.8000118745042,18,temp_1157,8766832.877701217
1553,22288.745796846975,8771879.314654076,8771339.55848037,787.0886515120181,22,temp_1569,8766832.877701217
1553,15415.430452811723,8771078.25038585,8769940.851555532,1137.8870772137252,26,temp_1157,8766832.877701217
1556,850.5355512227413,8760002.789439412,8764365.41160152,20603.92205340231,1,temp_3728,8766832.877701217
1558,24413.731963649498,8763179.920061072,8763897.835204674,717.918824592752,32,temp_1185,8766832.877701217
1559,27046.400523856086,8759150.237476703,8759778.292927757,647.7360458724263,31,temp_4008,8766832.877701217
1561,13604.19832757279,8770510.339336183,8770226.484547058,1289.3620338018693,1,temp_1237,8766832.877701217
1568,1.0,8739447.67106417,0.0,8739447.67106417,1,temp_1304,8766832.877701217
1568,nan,0.0,0.0,0.0,2,temp_1579,8766832.877701217
1568,1.0,0.0,8743786.907127434,8743786.907127434,3,temp_3739,8766832.877701217
1572,16571.917671236013,8767094.93848529,8766277.804448776,1058.0171281786452,20,temp_1375,8766832.877701217
1573,5495.49390259952,8778725.655429445,8779055.390913658,3194.941411551342,6,temp_1610,8766832.877701217
1573,1.0,8779055.390913658,0.0,8779055.390913658,8,temp_1424,8766832.877701217
1573,1.0,0.0,8779055.390913658,8779055.390913658,9,temp_1425,8766832.877701217
1573,3220.9032423836125,8779055.390913658,8773693.883057432,5449.635693179429,11,temp_1540,8766832.877701217
1573,1.0,8777670.372734832,0.0,8777670.372734832,14,temp_1539,8766832.877701217
1573,1.0,0.0,8777406.4404496,8777406.4404496,15,temp_1419,8766832.877701217
1578,18287.656906191085,8766226.932027183,8766598.727889633,958.7245512015961,32,temp_1273,8766832.877701217
1580,3077.158076112534,8779997.342139784,8774951.871254323,5704.922782378408,6,temp_1425,8766832.877701217
1580,4262.294828027319,8774951.871254323,8779055.390913658,4118.440410724086,8,temp_1424,8766832.877701217
1580,8755.601581559058,8779055.390913658,8777406.4404496,2005.169110063261,10,temp_1540,8766832.877701217
1580,1.0,8777670.372734832,0.0,8777670.372734832,13,temp_1539,8766832.877701217
1580,1.0,0.0,8775245.57297535,8775245.57297535,14,temp_1419,8766832.877701217
1580,14662.904397628494,8774056.624175487,8772890.771818528,1196.6897498719266,27,temp_1426,8766832.877701217
1582,1.0,8731266.756170696,0.0,8731266.756170696,1,temp_1304,8766832.877701217
1582,nan,0.0,0.0,0.0,2,temp_1579,8766832.877701217
1582,1.0,0.0,8743786.907127434,8743786.907127434,3,temp_3739,8766832.877701217
1582,47736.635365993345,8771760.056678653,8771879.314654076,367.5089213311099,22,temp_1569,8766832.877701217
1582,32365.20122285857,8774827.166394776,8774767.59632607,542.2365410886459,35,temp_1562,8766832.877701217
1583,2463.7492577312732,8779402.408436831,8774150.057884702,7124.731711734986,9,temp_1612,8766832.877701217
1583,34373.863730311525,8777566.281834736,8777064.172599679,510.69703982547685,12,temp_1610,8766832.877701217
1584,3666.6641752731844,8779402.408436831,8776936.413638469,4788.095659392441,9,temp_1612,8766832.877701217
1584,1.0,8776936.413638469,0.0,8776936.413638469,11,temp_1540,8766832.877701217
1584,1.0,0.0,8777085.754567118,8777085.754567118,12,temp_1610,8766832.877701217
1587,21000.720588171193,8768810.848025063,8768261.16499446,835.0700129260044,23,temp_1715,8766832.877701217
1590,3264.6498876758756,8774386.785344463,8779055.390913658,5376.822256659971,17,temp_31,8766832.877701217
1590,14662.904397628494,8774056.624175487,8772890.771818528,1196.6897498719266,30,temp_1426,8766832.877701217
1597,35820.51899140034,8777566.281834736,8777085.754567118,490.0725207419889,11,temp_1610,8766832.877701217
1597,14662.904397628494,8774056.624175487,8772890.771818528,1196.6897498719266,24,temp_1426,8766832.877701217
1598,44855.08558326162,8775245.57297535,8775134.8724089,391.2684641478747,25,temp_252,8766832.877701217
1599,11575.895660613252,8763655.45583666,8765105.10628508,1514.2465927507442,1,temp_1876,8766832.877701217
1618,7696.36390161858,8751923.86137644,8750842.408236625,2274.160433855285,9,temp_2262,8766832.877701217
1618,9692.342880995717,8756661.982085241,8758220.651202355,1807.0845045762815,26,temp_3816,8766832.877701217
1623,18219.709478986304,8759380.956949795,8758956.8661893,961.504783780656,1,temp_2360,8766832.877701217
1623,12910.715524882758,8759101.270110805,8759598.276362382,1356.91159120573,5,temp_2357,8766832.877701217
1623,11671.753976654665,8760286.265367197,8759101.270110805,1501.0072668186392,10,temp_2357,8766832.877701217
1625,18219.709478986304,8759380.956949795,8758956.8661893,961.504783780656,1,temp_2360,8766832.877701217
1625,1.0,8759101.270110805,0.0,8759101.270110805,5,temp_2357,8766832.877701217
1625,1.0,0.0,8760249.609471869,8760249.609471869,6,temp_2378,8766832.877701217
1630,39954.191764364725,8749562.07293394,8749863.853444263,437.9872337196419,16,temp_3834,8766832.877701217
1630,238335.1678837486,8750567.643848807,8750507.354948174,73.4305186859095,20,temp_3836,8766832.877701217
1631,39954.191764364725,8749562.07293394,8749863.853444263,437.9872337196419,15,temp_3834,8766832.877701217
1631,238335.1678837486,8750567.643848807,8750507.354948174,73.4305186859095,19,temp_3836,8766832.877701217
1632,39954.191764364725,8749562.07293394,8749863.853444263,437.9872337196419,15,temp_3834,8766832.877701217
1632,238335.1678837486,8750567.643848807,8750507.354948174,73.4305186859095,19,temp_3836,8766832.877701217
1634,7505.175683969009,8750414.180240098,8749200.959379636,2331.6729516403943,7,temp_2749,8766832.877701217
1635,11673.43274945501,8746971.209996179,8747265.306634942,1498.6368527670543,1,temp_2776,8766832.877701217
1635,19691.931287007406,8747839.026484674,8748700.44644533,888.5131284443437,4,temp_2817,8766832.877701217
1636,11141.62300487568,8744352.396990536,8742888.26890001,1569.541588172384,12,temp_2680,8766832.877701217
1636,1.0,8742888.26890001,0.0,8742888.26890001,14,temp_2678,8766832.877701217
1636,1.0,0.0,8750168.306618236,8750168.306618236,15,temp_3852,8766832.877701217
1636,11351.313072930432,8752039.01987356,8753301.08499188,1542.1423048061783,28,temp_3856,8766832.877701217
1641,10173.060811208217,8743232.526569046,8743734.398628373,1718.9484315213244,4,temp_2756,8766832.877701217
1641,6010.228459987726,8748069.97950659,8750430.564923361,2911.453476506563,14,temp_2749,8766832.877701217
1641,15430.70129169872,8760550.50249281,8761658.475990374,1135.5419722828565,31,temp_3863,8766832.877701217
1642,13969.17650113223,8757148.790034158,8756252.785305744,1253.7175383187696,20,temp_3866,8766832.877701217
1644,15898.402015819358,8761074.251726795,8760249.609471869,1102.080815654583,5,temp_2844,8766832.877701217
1644,23589.818051946477,8758803.133751044,8758061.896465568,742.5604127867038,12,temp_2837,8766832.877701217
1644,1673.9181361390195,8756166.483025622,8764811.065475384,10467.045651894343,16,temp_2832,8766832.877701217
1644,9817.444699721678,8749603.306770826,8747894.100383762,1782.286322188363,33,temp_2817,8766832.877701217
1644,6888.8116487966245,8744908.9007586,8745547.304132279,2538.9656586047327,61,temp_2795,8766832.877701217
1651,2279.560188980396,8749454.056132667,8743054.788661098,7673.633242655389,5,temp_2951,8766832.877701217
1652,2409.0411962432463,8749454.056132667,8743009.488790385,7261.172441634243,5,temp_2951,8766832.877701217
1653,16878.21555507167,8766306.382308409,8767104.55926264,1038.818996259501,35,temp_1375,8766832.877701217
1661,2279.560188980396,8749454.056132667,8743054.788661098,7673.633242655389,7,temp_2951,8766832.877701217
1664,2409.0411962432463,8749454.056132667,8743009.488790385,7261.172441634243,6,temp_2951,8766832.877701217
1667,7696.36390161858,8751923.86137644,8750842.408236625,2274.160433855285,9,temp_2262,8766832.877701217
1667,8711.707700308725,8767021.224948343,8767822.322405482,2012.7906204580795,56,temp_3589,8766832.877701217
1668,1.0,8737467.583590174,0.0,8737467.583590174,1,temp_3102,8766832.877701217
1668,nan,0.0,0.0,0.0,2,temp_3101,8766832.877701217
1668,1.0,0.0,8741259.381233662,8741259.381233662,3,temp_3100,8766832.877701217
1675,16144.617100870828,8760891.286165707,8760027.200623732,1085.248313869542,5,temp_3564,8766832.877701217
1679,inf,8742893.531149458,8742893.531149458,0.0,13,temp_3834,8766832.877701217
1679,238335.1678837486,8750567.643848807,8750507.354948174,73.4305186859095,16,temp_3836,8766832.877701217
1679,59585.787957211134,8764289.50210666,8764541.63488647,294.1780538268735,51,temp_3533,8766832.877701217
1692,8711.707700308725,8767021.224948343,8767822.322405482,2012.7906204580795,51,temp_3589,8766832.877701217
1693,34648.98400941679,8763967.07758657,8764239.830753949,505.87939039068976,34,temp_3935,8766832.877701217
1693,8711.707700308725,8767021.224948343,8767822.322405482,2012.7906204580795,48,temp_3589,8766832.877701217
1696,18287.656906191085,8766226.932027183,8766598.727889633,958.7245512015961,15,temp_1273,8766832.877701217
1701,15415.430452811723,8771078.25038585,8769940.851555532,1137.8870772137252,18,temp_1157,8766832.877701217
1703,11673.43274945501,8746971.209996179,8747265.306634942,1498.6368527670543,1,temp_2776,8766832.877701217
1706,17626.756954137873,8769968.254796494,8769479.329305924,995.0467706417795,6,temp_3440,8766832.877701217
1709,71536.20921770271,8747158.438047634,8747265.306634942,244.55340779160716,60,temp_2776,8766832.877701217
1710,16144.617100870828,8760891.286165707,8760027.200623732,1085.248313869542,54,temp_3564,8766832.877701217
1711,35597.234441222914,8743678.870138532,8744100.403035223,491.2679186370237,15,temp_3996,8766832.877701217
1711,9221.751575588012,8747966.14526522,8748956.263126161,1897.3534761779474,23,temp_3997,8766832.877701217
1715,20812.414298612475,8770762.166452164,8769940.851555532,842.8000118745042,24,temp_1157,8766832.877701217
1718,7448.04839054206,8767822.322405482,8767031.153751506,2354.288339268003,21,temp_3589,8766832.877701217
1719,28297.621800446977,8767209.897833975,8767021.224948343,619.636209941337,15,temp_3589,8766832.877701217
1723,16878.21555507167,8766306.382308409,8767104.55926264,1038.818996259501,54,temp_1375,8766832.877701217
1726,8545.323617370163,8742901.894573942,8744901.299814247,2046.4764094879401,5,temp_3646,8766832.877701217
1727,27046.400523856086,8759150.237476703,8759778.292927757,647.7360458724263,24,temp_4008,8766832.877701217
1727,59585.787957211134,8764289.50210666,8764541.63488647,294.1780538268735,37,temp_3533,8766832.877701217
1728,16878.21555507167,8766306.382308409,8767104.55926264,1038.818996259501,44,temp_1375,8766832.877701217
1728,40030.09883224993,8774827.166394776,8775006.132152,438.41593726987986,59,temp_1562,8766832.877701217
1729,15415.430452811723,8771078.25038585,8769940.851555532,1137.8870772137252,18,temp_1157,8766832.877701217
1734,nan,0.0,0.0,0.0,1,temp_3691,8766832.877701217
1734,1.0,0.0,8747839.026484674,8747839.026484674,2,temp_3690,8766832.877701217
1734,15430.70129169872,8760550.50249281,8761658.475990374,1135.5419722828565,30,temp_3863,8766832.877701217
1735,34648.98400941679,8763967.07758657,8764239.830753949,505.87939039068976,38,temp_3935,8766832.877701217
1736,59685.14999656935,8774386.785344463,8774150.057884702,294.01847602356435,16,temp_31,8766832.877701217
1736,14164.572395530111,8776745.541869981,8777794.26321542,1239.3271971009203,20,temp_33,8766832.877701217
1736,7547.442566166749,8778789.256269317,8780613.420329351,2326.5367735705563,27,temp_37,8766832.877701217
1737,17049.56534974605,8760891.286165707,8760434.548602754,1027.669942039281,23,temp_3564,8766832.877701217
1738,23100.85935776401,8766559.083843773,8765802.338306425,758.9484508184634,6,temp_8058,8766832.877701217
1738,25814.983462802797,8764768.678705659,8764651.17885572,679.04052244774,32,temp_8067,8766832.877701217
1739,25814.983462802797,8764768.678705659,8764651.17885572,679.04052244774,18,temp_8067,8766832.877701217
1740,1.0,8765281.885908255,0.0,8765281.885908255,40,temp_3866,8766832.877701217
1741,117585.62959681623,8773566.416562943,8773714.295149207,149.2298061581095,13,temp_8087,8766832.877701217
1741,25687.87125061302,8775694.599311057,8775477.442829581,683.2474310895573,26,temp_4245,8766832.877701217
1741,16689.76293140545,8774842.249023197,8775468.24867239,1051.5614014307434,35,temp_236,8766832.877701217
1741,1.0,8776643.99290709,0.0,8776643.99290709,45,temp_1610,8766832.877701217
1741,1.0,0.0,8779055.390913658,8779055.390913658,46,temp_1540,8766832.877701217
1741,4602.202797561777,8779055.390913658,8775284.801904414,3814.3343448746477,48,temp_5653,8766832.877701217
1741,1.0,8775245.57297535,0.0,8775245.57297535,52,temp_252,8766832.877701217
1741,1.0,0.0,8775134.8724089,8775134.8724089,53,temp_4273,8766832.877701217
1742,59685.14999656935,8774386.785344463,8774150.057884702,294.01847602356435,39,temp_31,8766832.877701217
1742,22252.00148433297,8776316.571235342,8776955.312613964,788.8401363000128,54,temp_1831,8766832.877701217
1742,33604.9162343186,8777066.372003555,8777566.281834736,522.3828719415417,57,temp_1610,8766832.877701217
1744,17859.972419408314,8768456.406133508,8768852.203855153,981.9336893785448,53,temp_8122,8766832.877701217
1746,17049.56534974605,8760891.286165707,8760434.548602754,1027.669942039281,6,temp_3564,8766832.877701217
